CMDLINE C:\Users\Aeder\AppData\Local\Programs\Python\Python310\python.exe Run_test.py
MEM 146.324219 1654977204.0047
MEM 146.339844 1654977204.1157
MEM 146.339844 1654977204.2287
MEM 143.480469 1654977204.3407
MEM 144.582031 1654977204.4477
MEM 144.636719 1654977204.5597
MEM 144.691406 1654977204.6707
MEM 144.871094 1654977204.7817
MEM 145.128906 1654977204.8907
MEM 145.128906 1654977204.9992
MEM 145.167969 1654977205.1102
MEM 145.175781 1654977205.2212
MEM 145.863281 1654977205.3322
MEM 145.863281 1654977205.4412
MEM 145.878906 1654977205.5532
MEM 143.160156 1654977205.6652
MEM 145.441406 1654977205.7767
MEM 145.441406 1654977205.8877
MEM 145.523438 1654977205.9982
MEM 145.640625 1654977206.1092
MEM 145.660156 1654977206.2212
MEM 145.660156 1654977206.3302
MEM 145.660156 1654977206.4392
MEM 145.660156 1654977206.5482
MEM 145.675781 1654977206.6582
MEM 146.179688 1654977206.7693
MEM 143.277344 1654977206.8807
MEM 143.277344 1654977206.9917
MEM 143.445312 1654977207.1027
MEM 143.500000 1654977207.2137
MEM 144.105469 1654977207.3237
MEM 144.523438 1654977207.4347
MEM 144.523438 1654977207.5447
MEM 144.523438 1654977207.6557
MEM 144.523438 1654977207.7677
MEM 144.523438 1654977207.8777
MEM 144.523438 1654977207.9898
MEM 144.523438 1654977208.0998
MEM 144.523438 1654977208.2108
MEM 144.523438 1654977208.3218
MEM 144.523438 1654977208.4328
MEM 144.523438 1654977208.5448
MEM 144.523438 1654977208.6548
MEM 144.523438 1654977208.7659
MEM 144.523438 1654977208.8758
MEM 144.523438 1654977208.9858
MEM 144.523438 1654977209.0968
MEM 144.523438 1654977209.2088
MEM 144.523438 1654977209.3188
MEM 144.523438 1654977209.4298
MEM 144.523438 1654977209.5408
MEM 144.523438 1654977209.6518
MEM 144.523438 1654977209.7629
MEM 144.523438 1654977209.8729
MEM 144.523438 1654977209.9838
MEM 144.523438 1654977210.0949
MEM 144.523438 1654977210.2049
MEM 144.523438 1654977210.3149
MEM 144.523438 1654977210.4259
MEM 144.523438 1654977210.5369
MEM 144.523438 1654977210.6478
MEM 144.523438 1654977210.7588
MEM 144.523438 1654977210.8698
MEM 144.558594 1654977210.9818
MEM 144.558594 1654977211.0918
MEM 144.558594 1654977211.2028
MEM 144.558594 1654977211.3129
MEM 145.023438 1654977211.4245
MEM 145.132812 1654977211.5345
MEM 145.132812 1654977211.6445
MEM 145.132812 1654977211.7555
MEM 145.132812 1654977211.8655
MEM 145.132812 1654977211.9775
MEM 145.132812 1654977212.0875
MEM 145.132812 1654977212.1995
MEM 145.132812 1654977212.3095
MEM 145.132812 1654977212.4205
MEM 145.132812 1654977212.5315
MEM 145.132812 1654977212.6422
MEM 145.132812 1654977212.7536
MEM 145.132812 1654977212.8645
MEM 145.132812 1654977212.9755
MEM 145.132812 1654977213.0856
MEM 145.132812 1654977213.1956
MEM 145.132812 1654977213.3076
MEM 145.132812 1654977213.4166
MEM 145.132812 1654977213.5286
MEM 145.132812 1654977213.6396
MEM 145.132812 1654977213.7486
MEM 145.132812 1654977213.8596
MEM 145.132812 1654977213.9696
MEM 145.132812 1654977214.0786
MEM 145.132812 1654977214.1896
MEM 145.132812 1654977214.3016
MEM 145.132812 1654977214.4116
MEM 145.132812 1654977214.5236
MEM 145.132812 1654977214.6356
MEM 145.132812 1654977214.7456
MEM 147.191406 1654977214.8576
MEM 147.191406 1654977214.9676
MEM 147.191406 1654977215.0786
MEM 147.191406 1654977215.1896
MEM 147.191406 1654977215.2995
MEM 147.191406 1654977215.4096
MEM 147.191406 1654977215.5186
MEM 147.191406 1654977215.6265
MEM 147.191406 1654977215.7366
MEM 147.886719 1654977215.8456
MEM 148.511719 1654977215.9576
MEM 151.027344 1654977216.0676
MEM 148.281250 1654977216.1786
MEM 148.281250 1654977216.2896
MEM 148.281250 1654977216.4006
MEM 148.281250 1654977216.5105
MEM 148.281250 1654977216.6216
MEM 148.281250 1654977216.7326
MEM 148.281250 1654977216.8436
MEM 148.281250 1654977216.9536
MEM 148.281250 1654977217.0656
MEM 148.281250 1654977217.1756
MEM 148.281250 1654977217.2865
MEM 148.281250 1654977217.3976
MEM 148.281250 1654977217.5086
MEM 148.281250 1654977217.6196
MEM 148.281250 1654977217.7316
MEM 148.281250 1654977217.8426
MEM 148.281250 1654977217.9536
MEM 148.281250 1654977218.0626
MEM 148.281250 1654977218.1746
MEM 148.281250 1654977218.2806
MEM 149.460938 1654977218.3886
MEM 149.460938 1654977218.4986
MEM 149.460938 1654977218.6086
MEM 149.460938 1654977218.7195
MEM 149.460938 1654977218.8306
MEM 149.460938 1654977218.9396
MEM 149.460938 1654977219.0496
MEM 149.460938 1654977219.1606
MEM 149.460938 1654977219.2715
MEM 149.460938 1654977219.3816
MEM 149.460938 1654977219.4916
MEM 149.496094 1654977219.6036
MEM 149.507812 1654977219.7146
MEM 150.195312 1654977219.8506
MEM 150.238281 1654977219.9536
MEM 150.238281 1654977220.0626
MEM 150.238281 1654977220.1726
MEM 150.238281 1654977220.2826
MEM 150.238281 1654977220.3926
MEM 150.238281 1654977220.5036
MEM 150.238281 1654977220.6136
MEM 150.238281 1654977220.7245
MEM 150.238281 1654977220.8356
MEM 150.238281 1654977220.9466
MEM 150.238281 1654977221.0586
MEM 150.238281 1654977221.1696
MEM 150.238281 1654977221.2786
MEM 150.238281 1654977221.3896
MEM 150.238281 1654977221.4996
MEM 150.238281 1654977221.6106
MEM 150.238281 1654977221.7216
MEM 150.238281 1654977221.8316
MEM 150.238281 1654977221.9426
MEM 150.238281 1654977222.0535
MEM 150.238281 1654977222.1625
MEM 150.238281 1654977222.2705
MEM 150.347656 1654977222.3815
MEM 150.343750 1654977222.4916
MEM 150.972656 1654977222.6025
MEM 151.539062 1654977222.7137
MEM 151.539062 1654977222.8237
MEM 151.539062 1654977222.9357
MEM 151.539062 1654977223.0446
MEM 151.539062 1654977223.1556
MEM 151.539062 1654977223.2665
MEM 151.539062 1654977223.3755
MEM 151.539062 1654977223.4865
MEM 151.539062 1654977223.5976
MEM 151.539062 1654977223.7085
MEM 151.539062 1654977223.8196
MEM 151.539062 1654977223.9306
MEM 151.539062 1654977224.0416
MEM 151.539062 1654977224.1526
MEM 151.539062 1654977224.2636
MEM 151.539062 1654977224.3746
MEM 151.539062 1654977224.4846
MEM 151.539062 1654977224.5946
MEM 151.539062 1654977224.7025
MEM 151.539062 1654977224.8096
MEM 151.539062 1654977224.9206
MEM 151.539062 1654977225.0306
MEM 151.539062 1654977225.1416
MEM 151.539062 1654977225.2516
MEM 151.539062 1654977225.3636
MEM 151.539062 1654977225.4746
MEM 151.539062 1654977225.5845
MEM 151.539062 1654977225.6956
MEM 151.539062 1654977225.8076
MEM 151.539062 1654977225.9186
MEM 151.539062 1654977226.0295
MEM 151.539062 1654977226.1396
MEM 151.539062 1654977226.2496
MEM 151.484375 1654977226.3605
MEM 151.484375 1654977226.4715
MEM 151.484375 1654977226.5835
MEM 151.484375 1654977226.6945
MEM 151.484375 1654977226.8045
MEM 151.484375 1654977226.9155
MEM 151.484375 1654977227.0266
MEM 151.484375 1654977227.1376
MEM 151.484375 1654977227.2496
MEM 151.484375 1654977227.3606
MEM 151.484375 1654977227.4716
MEM 151.484375 1654977227.5816
MEM 151.484375 1654977227.6935
MEM 151.484375 1654977227.8035
MEM 151.484375 1654977227.9146
MEM 151.484375 1654977228.0256
MEM 151.484375 1654977228.1376
MEM 151.484375 1654977228.2486
MEM 151.484375 1654977228.3586
MEM 151.484375 1654977228.4686
MEM 151.484375 1654977228.5786
MEM 151.484375 1654977228.6906
MEM 151.484375 1654977228.8016
MEM 151.484375 1654977228.9116
MEM 151.484375 1654977229.0236
MEM 151.484375 1654977229.1336
MEM 151.484375 1654977229.2456
MEM 151.484375 1654977229.3556
MEM 151.484375 1654977229.4676
MEM 151.484375 1654977229.5786
MEM 151.515625 1654977229.6886
MEM 151.515625 1654977229.7996
MEM 151.515625 1654977229.9106
MEM 151.515625 1654977230.0216
MEM 151.546875 1654977230.1326
MEM 149.671875 1654977230.2426
MEM 148.574219 1654977230.3536
MEM 148.949219 1654977230.4646
MEM 150.578125 1654977230.5756
MEM 150.953125 1654977230.6876
MEM 150.953125 1654977230.7976
MEM 150.953125 1654977230.9076
MEM 150.953125 1654977231.0176
MEM 150.953125 1654977231.1296
MEM 150.953125 1654977231.2416
MEM 150.953125 1654977231.3526
MEM 150.953125 1654977231.4635
MEM 150.953125 1654977231.5746
MEM 150.953125 1654977231.6856
MEM 150.953125 1654977231.7966
MEM 150.953125 1654977231.9056
MEM 150.953125 1654977232.0166
MEM 151.453125 1654977232.1275
MEM 151.558594 1654977232.2385
MEM 151.558594 1654977232.3495
MEM 151.558594 1654977232.4616
MEM 151.621094 1654977232.5712
MEM 153.207031 1654977232.6813
MEM 150.367188 1654977232.7919
MEM 153.175781 1654977232.9029
MEM 153.175781 1654977233.0149
MEM 153.175781 1654977233.1269
MEM 153.175781 1654977233.2379
MEM 153.175781 1654977233.3479
MEM 153.175781 1654977233.4599
MEM 153.175781 1654977233.5719
MEM 153.175781 1654977233.6819
MEM 153.175781 1654977233.7939
MEM 153.175781 1654977233.9029
MEM 153.175781 1654977234.0129
MEM 153.175781 1654977234.1229
MEM 153.175781 1654977234.2359
MEM 153.175781 1654977234.3469
MEM 153.175781 1654977234.4579
MEM 153.175781 1654977234.5689
MEM 153.175781 1654977234.6789
MEM 153.175781 1654977234.7909
MEM 154.339844 1654977234.9019
MEM 154.339844 1654977235.0139
MEM 154.339844 1654977235.1219
MEM 154.339844 1654977235.2349
MEM 154.339844 1654977235.3449
MEM 154.820312 1654977235.4559
MEM 154.808594 1654977235.5669
MEM 156.492188 1654977235.6779
MEM 156.492188 1654977235.7879
MEM 156.492188 1654977235.8999
MEM 156.492188 1654977236.0079
MEM 156.492188 1654977236.1199
MEM 156.492188 1654977236.2309
MEM 156.492188 1654977236.3419
MEM 156.492188 1654977236.4539
MEM 156.492188 1654977236.5639
MEM 156.492188 1654977236.6749
MEM 156.492188 1654977236.7859
MEM 156.492188 1654977236.8969
MEM 156.492188 1654977237.0059
MEM 156.492188 1654977237.1179
MEM 156.492188 1654977237.2299
MEM 156.492188 1654977237.3399
MEM 156.492188 1654977237.4499
MEM 159.691406 1654977237.5619
MEM 159.695312 1654977237.6729
MEM 159.695312 1654977237.7849
MEM 159.695312 1654977237.8959
MEM 159.695312 1654977238.0069
MEM 159.695312 1654977238.1179
MEM 159.695312 1654977238.2299
MEM 159.695312 1654977238.3379
MEM 159.695312 1654977238.4499
MEM 159.695312 1654977238.5599
MEM 159.695312 1654977238.6709
MEM 159.695312 1654977238.7829
MEM 159.695312 1654977238.8929
MEM 159.695312 1654977239.0039
MEM 159.695312 1654977239.1149
MEM 159.695312 1654977239.2289
MEM 159.695312 1654977239.3379
MEM 159.695312 1654977239.4489
MEM 159.695312 1654977239.5599
MEM 159.695312 1654977239.6699
MEM 159.695312 1654977239.7819
MEM 159.695312 1654977239.8929
MEM 160.429688 1654977240.0039
MEM 157.218750 1654977240.1159
MEM 149.695312 1654977240.2299
MEM 152.289062 1654977240.3369
MEM 152.289062 1654977240.4469
MEM 152.289062 1654977240.5579
MEM 152.289062 1654977240.6689
MEM 152.289062 1654977240.7779
MEM 152.289062 1654977240.8869
MEM 152.289062 1654977240.9979
MEM 152.289062 1654977241.1089
MEM 152.289062 1654977241.2199
MEM 152.289062 1654977241.3309
MEM 152.289062 1654977241.4429
MEM 152.289062 1654977241.5539
MEM 152.289062 1654977241.6659
MEM 152.289062 1654977241.7769
MEM 152.289062 1654977241.8879
MEM 152.289062 1654977241.9969
MEM 152.289062 1654977242.1079
MEM 152.289062 1654977242.2179
MEM 152.289062 1654977242.3289
MEM 152.289062 1654977242.4389
MEM 152.625000 1654977242.5492
MEM 152.695312 1654977242.6597
MEM 152.695312 1654977242.7697
MEM 152.695312 1654977242.8817
MEM 152.695312 1654977242.9927
MEM 152.695312 1654977243.1047
MEM 152.695312 1654977243.2147
MEM 152.843750 1654977243.3407
MEM 153.613281 1654977243.4497
MEM 151.675781 1654977243.5617
MEM 152.003906 1654977243.6707
MEM 152.003906 1654977243.7807
MEM 152.003906 1654977243.8907
MEM 152.003906 1654977243.9997
MEM 152.003906 1654977244.1107
MEM 152.003906 1654977244.2217
MEM 152.003906 1654977244.3337
MEM 152.003906 1654977244.4447
MEM 152.003906 1654977244.5557
MEM 152.003906 1654977244.6677
MEM 152.003906 1654977244.7787
MEM 152.003906 1654977244.8897
MEM 152.003906 1654977244.9977
MEM 152.003906 1654977245.1097
MEM 152.003906 1654977245.2207
MEM 152.003906 1654977245.3307
MEM 152.003906 1654977245.4427
MEM 152.003906 1654977245.5537
MEM 152.003906 1654977245.6647
MEM 152.003906 1654977245.7757
MEM 152.003906 1654977245.8867
MEM 152.003906 1654977245.9967
MEM 152.003906 1654977246.1077
MEM 152.003906 1654977246.2197
MEM 152.011719 1654977246.3267
MEM 152.011719 1654977246.4357
MEM 154.449219 1654977246.5447
MEM 154.511719 1654977246.6517
MEM 154.511719 1654977246.7637
MEM 154.511719 1654977246.8747
MEM 154.511719 1654977246.9847
MEM 154.511719 1654977247.0967
MEM 154.511719 1654977247.2077
MEM 154.511719 1654977247.3187
MEM 154.511719 1654977247.4297
MEM 154.511719 1654977247.5417
MEM 154.511719 1654977247.6517
MEM 154.511719 1654977247.7637
MEM 154.511719 1654977247.8717
MEM 154.511719 1654977247.9827
MEM 154.511719 1654977248.0917
MEM 154.511719 1654977248.2037
MEM 154.511719 1654977248.3137
MEM 154.511719 1654977248.4237
MEM 157.875000 1654977248.5357
MEM 159.000000 1654977248.6477
MEM 159.000000 1654977248.7587
MEM 159.000000 1654977248.8687
MEM 159.000000 1654977248.9787
MEM 159.000000 1654977249.0907
MEM 159.000000 1654977249.2017
MEM 160.503906 1654977249.3127
MEM 161.480469 1654977249.4237
MEM 150.753906 1654977249.5347
MEM 153.175781 1654977249.6457
MEM 153.191406 1654977249.7557
MEM 153.191406 1654977249.8677
MEM 153.191406 1654977249.9777
MEM 153.191406 1654977250.0877
MEM 153.191406 1654977250.1997
MEM 153.191406 1654977250.3107
MEM 153.191406 1654977250.4217
MEM 153.191406 1654977250.5327
MEM 153.191406 1654977250.6437
MEM 153.191406 1654977250.7557
MEM 153.191406 1654977250.8657
MEM 153.191406 1654977250.9757
MEM 153.191406 1654977251.0867
MEM 153.191406 1654977251.1977
MEM 153.191406 1654977251.3097
MEM 153.191406 1654977251.4207
MEM 153.191406 1654977251.5317
MEM 153.191406 1654977251.6417
MEM 153.191406 1654977251.7537
MEM 153.191406 1654977251.8647
MEM 153.191406 1654977251.9757
MEM 153.191406 1654977252.0857
MEM 153.191406 1654977252.1947
MEM 153.191406 1654977252.3057
MEM 153.191406 1654977252.4177
MEM 153.316406 1654977252.5297
MEM 153.441406 1654977252.6403
MEM 153.441406 1654977252.7514
MEM 153.441406 1654977252.8633
MEM 153.441406 1654977252.9733
MEM 153.441406 1654977253.0834
MEM 153.441406 1654977253.1934
MEM 153.441406 1654977253.3054
MEM 153.441406 1654977253.4163
MEM 153.441406 1654977253.5274
MEM 153.437500 1654977253.6394
MEM 152.781250 1654977253.7504
MEM 153.351562 1654977253.8603
MEM 153.234375 1654977253.9684
MEM 153.234375 1654977254.0784
MEM 153.234375 1654977254.1894
MEM 153.234375 1654977254.3014
MEM 153.234375 1654977254.4124
MEM 153.234375 1654977254.5234
MEM 153.234375 1654977254.6354
MEM 153.234375 1654977254.7464
MEM 153.234375 1654977254.8574
MEM 153.234375 1654977254.9684
MEM 153.234375 1654977255.0773
MEM 153.234375 1654977255.1884
MEM 153.234375 1654977255.2994
MEM 153.234375 1654977255.4094
MEM 153.234375 1654977255.5203
MEM 153.234375 1654977255.6324
MEM 153.234375 1654977255.7443
MEM 153.234375 1654977255.8543
MEM 153.234375 1654977255.9653
MEM 153.234375 1654977256.0763
