CMDLINE C:\Users\Aeder\AppData\Local\Programs\Python\Python310\python.exe Run_test.py
MEM 140.593750 1654972672.5562
MEM 140.593750 1654972672.6682
MEM 140.593750 1654972672.7782
MEM 140.593750 1654972672.8892
MEM 140.593750 1654972672.9982
MEM 140.593750 1654972673.1082
MEM 140.593750 1654972673.2182
MEM 140.593750 1654972673.3292
MEM 140.589844 1654972673.4402
MEM 140.589844 1654972673.5502
MEM 140.738281 1654972673.6595
MEM 144.089844 1654972673.7710
MEM 144.082031 1654972673.8860
MEM 144.082031 1654972673.9990
MEM 144.082031 1654972674.1040
MEM 144.082031 1654972674.2150
MEM 144.082031 1654972674.3270
MEM 144.082031 1654972674.4381
MEM 144.082031 1654972674.5481
MEM 144.425781 1654972674.6591
MEM 144.496094 1654972674.7711
MEM 144.496094 1654972674.8822
MEM 144.066406 1654972674.9942
MEM 144.929688 1654972675.1052
MEM 144.929688 1654972675.2162
MEM 144.929688 1654972675.3272
MEM 144.929688 1654972675.4382
MEM 144.929688 1654972675.5482
MEM 144.929688 1654972675.6572
MEM 144.996094 1654972675.7683
MEM 144.996094 1654972675.8789
MEM 144.996094 1654972675.9899
MEM 144.535156 1654972676.1010
MEM 145.937500 1654972676.2110
MEM 145.937500 1654972676.3220
MEM 145.937500 1654972676.4320
MEM 145.937500 1654972676.5420
MEM 145.937500 1654972676.6540
MEM 145.937500 1654972676.7630
MEM 145.937500 1654972676.8730
MEM 146.714844 1654972676.9840
MEM 147.550781 1654972677.0935
MEM 150.703125 1654972677.2053
MEM 153.015625 1654972677.3153
MEM 153.015625 1654972677.4263
MEM 153.015625 1654972677.5383
MEM 153.015625 1654972677.6493
MEM 153.015625 1654972677.7613
MEM 153.015625 1654972677.8723
MEM 153.179688 1654972677.9833
MEM 149.101562 1654972678.0933
MEM 149.101562 1654972678.2003
MEM 150.484375 1654972678.3102
MEM 151.433594 1654972678.4202
MEM 151.433594 1654972678.5322
MEM 151.433594 1654972678.6432
MEM 151.433594 1654972678.7522
MEM 151.433594 1654972678.8632
MEM 151.433594 1654972678.9732
MEM 151.433594 1654972679.0832
MEM 151.433594 1654972679.1942
MEM 151.585938 1654972679.3052
MEM 151.585938 1654972679.4162
MEM 151.585938 1654972679.5272
MEM 151.597656 1654972679.6382
MEM 151.824219 1654972679.7492
MEM 151.824219 1654972679.8582
MEM 151.824219 1654972679.9702
MEM 151.824219 1654972680.0792
MEM 151.824219 1654972680.1892
MEM 151.824219 1654972680.3002
MEM 151.824219 1654972680.4112
MEM 151.832031 1654972680.5222
MEM 151.832031 1654972680.6342
MEM 151.953125 1654972680.7452
MEM 154.105469 1654972680.8552
MEM 154.230469 1654972680.9662
MEM 154.230469 1654972681.0772
MEM 154.230469 1654972681.1882
MEM 154.230469 1654972681.2972
MEM 154.230469 1654972681.4082
MEM 154.230469 1654972681.5162
MEM 154.230469 1654972681.6282
MEM 154.230469 1654972681.7392
MEM 154.230469 1654972681.8502
MEM 154.230469 1654972681.9612
MEM 154.230469 1654972682.0722
MEM 154.230469 1654972682.1842
MEM 154.230469 1654972682.2922
MEM 149.910156 1654972682.4032
MEM 149.632812 1654972682.5142
MEM 149.632812 1654972682.6242
MEM 149.632812 1654972682.7347
MEM 150.625000 1654972682.8447
MEM 150.625000 1654972682.9536
MEM 150.625000 1654972683.0627
MEM 150.625000 1654972683.1727
MEM 150.625000 1654972683.2807
MEM 151.214844 1654972683.3897
MEM 151.214844 1654972683.4977
MEM 151.214844 1654972683.6087
MEM 151.222656 1654972683.7182
MEM 151.218750 1654972683.8278
MEM 152.316406 1654972683.9359
MEM 152.316406 1654972684.0479
MEM 152.316406 1654972684.1569
MEM 152.316406 1654972684.2668
MEM 152.316406 1654972684.3788
MEM 152.316406 1654972684.4888
MEM 152.316406 1654972684.6008
MEM 152.316406 1654972684.7118
MEM 152.316406 1654972684.8238
MEM 152.316406 1654972684.9358
MEM 152.316406 1654972685.0448
MEM 152.316406 1654972685.1558
MEM 152.316406 1654972685.2668
MEM 152.312500 1654972685.3788
MEM 152.316406 1654972685.4898
MEM 152.328125 1654972685.6018
MEM 152.335938 1654972685.7121
MEM 157.964844 1654972685.8231
MEM 160.117188 1654972685.9352
MEM 160.117188 1654972686.0463
MEM 160.117188 1654972686.1555
MEM 160.117188 1654972686.2655
MEM 160.117188 1654972686.3755
MEM 160.117188 1654972686.4875
MEM 160.117188 1654972686.5995
MEM 160.117188 1654972686.7106
MEM 160.117188 1654972686.8216
MEM 160.117188 1654972686.9336
MEM 160.117188 1654972687.0446
MEM 160.117188 1654972687.1555
MEM 160.117188 1654972687.2635
MEM 160.117188 1654972687.3715
MEM 160.117188 1654972687.4806
MEM 162.468750 1654972687.5916
MEM 162.750000 1654972687.7016
MEM 159.066406 1654972687.8121
MEM 159.437500 1654972687.9214
MEM 159.945312 1654972688.0314
MEM 159.945312 1654972688.1414
MEM 159.945312 1654972688.2484
MEM 159.945312 1654972688.3584
MEM 159.945312 1654972688.4674
MEM 159.945312 1654972688.5774
MEM 159.945312 1654972688.6884
MEM 159.945312 1654972688.7994
MEM 159.945312 1654972688.9094
MEM 159.945312 1654972689.0204
MEM 159.945312 1654972689.1314
MEM 159.980469 1654972689.2424
MEM 159.996094 1654972689.3534
MEM 160.000000 1654972689.4634
MEM 160.882812 1654972689.5744
MEM 161.101562 1654972689.6854
MEM 161.101562 1654972689.7964
MEM 161.101562 1654972689.9064
MEM 161.101562 1654972690.0154
MEM 161.101562 1654972690.1234
MEM 161.101562 1654972690.2344
MEM 161.101562 1654972690.3444
MEM 161.101562 1654972690.4544
MEM 161.101562 1654972690.5654
MEM 161.363281 1654972690.6754
MEM 161.398438 1654972690.7834
MEM 162.046875 1654972690.8930
MEM 162.179688 1654972691.0020
MEM 163.656250 1654972691.1140
MEM 163.656250 1654972691.2270
MEM 163.656250 1654972691.3360
MEM 163.656250 1654972691.4480
MEM 163.656250 1654972691.5580
MEM 163.656250 1654972691.6690
MEM 163.656250 1654972691.7800
MEM 163.656250 1654972691.8920
MEM 163.656250 1654972692.0030
MEM 163.656250 1654972692.1130
MEM 163.656250 1654972692.2250
MEM 163.656250 1654972692.3350
MEM 163.656250 1654972692.4460
MEM 165.109375 1654972692.5560
MEM 165.109375 1654972692.6680
MEM 166.015625 1654972692.7792
MEM 147.863281 1654972692.8902
MEM 149.531250 1654972693.0012
MEM 149.531250 1654972693.1092
MEM 149.531250 1654972693.2182
MEM 149.531250 1654972693.3292
MEM 149.531250 1654972693.4412
MEM 150.242188 1654972693.5512
MEM 151.859375 1654972693.6622
MEM 151.859375 1654972693.7742
MEM 151.859375 1654972693.8842
MEM 151.859375 1654972693.9962
MEM 151.859375 1654972694.1072
MEM 152.460938 1654972694.2182
MEM 152.910156 1654972694.3272
MEM 153.535156 1654972694.4382
MEM 153.535156 1654972694.5482
MEM 153.535156 1654972694.6592
MEM 153.535156 1654972694.7702
MEM 153.535156 1654972694.8822
MEM 153.824219 1654972694.9932
MEM 148.703125 1654972695.1042
MEM 150.324219 1654972695.2202
MEM 150.324219 1654972695.3262
MEM 150.324219 1654972695.4382
MEM 150.324219 1654972695.5502
MEM 150.324219 1654972695.6612
MEM 151.136719 1654972695.7719
MEM 152.488281 1654972695.8819
MEM 152.488281 1654972695.9939
MEM 152.488281 1654972696.1039
MEM 152.488281 1654972696.2149
MEM 152.488281 1654972696.3249
MEM 152.496094 1654972696.4359
MEM 152.699219 1654972696.5469
MEM 152.699219 1654972696.6589
MEM 152.699219 1654972696.7699
MEM 152.832031 1654972696.8819
MEM 152.972656 1654972696.9922
MEM 148.863281 1654972697.1032
MEM 150.511719 1654972697.2132
MEM 150.511719 1654972697.3232
MEM 150.925781 1654972697.4342
MEM 151.503906 1654972697.5442
MEM 151.507812 1654972697.6552
MEM 151.507812 1654972697.7652
MEM 151.691406 1654972697.8762
MEM 151.738281 1654972697.9872
MEM 151.832031 1654972698.0982
MEM 151.832031 1654972698.2082
MEM 151.910156 1654972698.3192
MEM 147.617188 1654972698.4292
MEM 149.691406 1654972698.5402
MEM 149.691406 1654972698.6512
MEM 149.972656 1654972698.7622
MEM 150.113281 1654972698.8722
MEM 150.394531 1654972698.9818
MEM 150.394531 1654972699.0938
MEM 150.781250 1654972699.2038
MEM 150.816406 1654972699.3128
MEM 150.847656 1654972699.4227
MEM 148.914062 1654972699.5307
MEM 148.914062 1654972699.6407
MEM 149.386719 1654972699.7507
MEM 149.437500 1654972699.8577
MEM 150.230469 1654972699.9697
MEM 150.230469 1654972700.0777
MEM 150.296875 1654972700.1877
MEM 150.437500 1654972700.2967
MEM 150.437500 1654972700.4057
MEM 150.785156 1654972700.5177
MEM 150.785156 1654972700.6287
MEM 150.785156 1654972700.7397
MEM 150.941406 1654972700.8497
MEM 146.949219 1654972700.9607
MEM 146.949219 1654972701.0727
MEM 146.949219 1654972701.1837
MEM 147.250000 1654972701.2947
MEM 147.300781 1654972701.4057
MEM 147.839844 1654972701.5141
MEM 148.277344 1654972701.6241
MEM 148.277344 1654972701.7351
MEM 148.277344 1654972701.8461
MEM 148.277344 1654972701.9551
MEM 148.277344 1654972702.0652
MEM 148.277344 1654972702.1771
MEM 148.277344 1654972702.2861
MEM 148.277344 1654972702.3961
MEM 148.277344 1654972702.5081
MEM 148.277344 1654972702.6181
MEM 148.277344 1654972702.7291
MEM 148.277344 1654972702.8401
MEM 148.277344 1654972702.9511
MEM 148.277344 1654972703.0611
MEM 148.277344 1654972703.1711
MEM 148.277344 1654972703.2821
MEM 148.425781 1654972703.3921
MEM 148.425781 1654972703.5041
MEM 148.425781 1654972703.6131
MEM 148.425781 1654972703.7241
MEM 148.425781 1654972703.8351
MEM 148.425781 1654972703.9441
MEM 148.425781 1654972704.0551
MEM 148.425781 1654972704.1662
MEM 148.664062 1654972704.2781
MEM 148.945312 1654972704.3891
MEM 148.945312 1654972704.5011
MEM 148.945312 1654972704.6121
MEM 148.945312 1654972704.7221
MEM 148.945312 1654972704.8341
MEM 148.945312 1654972704.9461
MEM 148.945312 1654972705.0571
MEM 148.945312 1654972705.1691
MEM 148.945312 1654972705.2791
MEM 148.945312 1654972705.3871
MEM 148.945312 1654972705.4981
MEM 148.945312 1654972705.6091
MEM 148.945312 1654972705.7191
MEM 148.945312 1654972705.8301
MEM 148.945312 1654972705.9401
MEM 148.945312 1654972706.0521
MEM 148.945312 1654972706.1631
MEM 148.945312 1654972706.2731
MEM 148.945312 1654972706.3851
MEM 148.945312 1654972706.4951
MEM 148.945312 1654972706.6071
MEM 148.945312 1654972706.7181
MEM 148.945312 1654972706.8282
MEM 148.945312 1654972706.9401
MEM 148.945312 1654972707.0511
MEM 148.945312 1654972707.1611
MEM 148.945312 1654972707.2721
MEM 148.945312 1654972707.3821
MEM 148.945312 1654972707.4941
MEM 148.945312 1654972707.6051
MEM 149.000000 1654972707.7151
MEM 149.000000 1654972707.8281
MEM 149.000000 1654972707.9371
MEM 149.000000 1654972708.0481
MEM 149.000000 1654972708.1571
MEM 149.000000 1654972708.2661
MEM 149.000000 1654972708.3771
MEM 149.000000 1654972708.5041
MEM 149.000000 1654972708.6141
MEM 145.523438 1654972708.7251
MEM 145.523438 1654972708.8361
MEM 146.699219 1654972708.9481
MEM 147.882812 1654972709.0771
MEM 147.882812 1654972709.1851
MEM 147.882812 1654972709.2951
MEM 147.882812 1654972709.4051
MEM 147.882812 1654972709.5151
MEM 147.882812 1654972709.6261
MEM 147.882812 1654972709.7371
MEM 147.882812 1654972709.8481
MEM 147.882812 1654972709.9591
MEM 147.882812 1654972710.0701
MEM 147.882812 1654972710.1811
MEM 147.882812 1654972710.2921
MEM 147.882812 1654972710.4031
MEM 147.882812 1654972710.5141
MEM 147.882812 1654972710.6251
MEM 147.882812 1654972710.7361
MEM 147.882812 1654972710.8471
MEM 147.882812 1654972710.9581
MEM 147.882812 1654972711.0701
MEM 147.882812 1654972711.1802
MEM 148.230469 1654972711.2921
MEM 148.230469 1654972711.4031
MEM 148.230469 1654972711.5121
MEM 148.230469 1654972711.6231
MEM 148.230469 1654972711.7341
MEM 148.230469 1654972711.8441
MEM 148.230469 1654972711.9541
MEM 148.230469 1654972712.0651
MEM 148.230469 1654972712.1741
MEM 148.230469 1654972712.2861
MEM 148.230469 1654972712.3971
MEM 148.261719 1654972712.5081
MEM 148.257812 1654972712.6192
MEM 148.339844 1654972712.7302
MEM 148.347656 1654972712.8412
MEM 148.347656 1654972712.9522
MEM 148.347656 1654972713.0642
MEM 148.347656 1654972713.1752
MEM 148.347656 1654972713.2862
MEM 148.347656 1654972713.3972
MEM 148.347656 1654972713.5082
MEM 148.347656 1654972713.6192
MEM 148.347656 1654972713.7282
MEM 148.347656 1654972713.8392
MEM 148.347656 1654972713.9502
MEM 148.347656 1654972714.0612
MEM 148.347656 1654972714.1702
MEM 148.347656 1654972714.2822
MEM 148.347656 1654972714.3932
MEM 148.347656 1654972714.5042
MEM 148.347656 1654972714.6142
MEM 148.347656 1654972714.7262
MEM 148.347656 1654972714.8372
MEM 148.347656 1654972714.9482
MEM 148.347656 1654972715.0602
MEM 148.347656 1654972715.1722
MEM 148.414062 1654972715.2812
MEM 148.414062 1654972715.3912
MEM 148.414062 1654972715.5032
MEM 148.414062 1654972715.6132
MEM 149.011719 1654972715.7242
MEM 149.195312 1654972715.8362
MEM 152.789062 1654972715.9462
MEM 155.832031 1654972716.0582
MEM 155.832031 1654972716.1692
MEM 155.832031 1654972716.2802
MEM 155.832031 1654972716.3912
MEM 155.832031 1654972716.5022
MEM 155.832031 1654972716.6122
MEM 155.832031 1654972716.7242
MEM 155.832031 1654972716.8342
MEM 155.832031 1654972716.9452
MEM 155.832031 1654972717.0562
MEM 155.832031 1654972717.1682
MEM 155.832031 1654972717.2782
MEM 155.832031 1654972717.3872
MEM 155.832031 1654972717.4952
MEM 155.832031 1654972717.6062
MEM 155.832031 1654972717.7162
MEM 155.832031 1654972717.8282
MEM 155.832031 1654972717.9392
MEM 155.832031 1654972718.0502
MEM 155.832031 1654972718.1612
MEM 155.832031 1654972718.2732
MEM 155.832031 1654972718.3842
MEM 155.832031 1654972718.4932
MEM 155.832031 1654972718.6045
MEM 155.832031 1654972718.7165
MEM 155.832031 1654972718.8265
MEM 155.832031 1654972718.9375
MEM 155.777344 1654972719.0475
MEM 155.777344 1654972719.1585
MEM 155.777344 1654972719.2695
MEM 155.777344 1654972719.3805
MEM 155.777344 1654972719.4915
MEM 155.777344 1654972719.6025
MEM 155.777344 1654972719.7135
MEM 155.777344 1654972719.8255
MEM 155.777344 1654972719.9355
MEM 155.777344 1654972720.0455
MEM 155.777344 1654972720.1565
MEM 155.777344 1654972720.2665
MEM 155.777344 1654972720.3765
MEM 155.777344 1654972720.4885
MEM 155.777344 1654972720.5994
MEM 152.199219 1654972720.7104
MEM 152.199219 1654972720.8215
MEM 152.199219 1654972720.9325
MEM 152.199219 1654972721.0445
MEM 152.199219 1654972721.1524
MEM 152.199219 1654972721.2634
MEM 152.199219 1654972721.3714
MEM 152.199219 1654972721.4815
MEM 152.199219 1654972721.5894
MEM 152.199219 1654972721.7015
MEM 152.589844 1654972721.8125
MEM 152.902344 1654972721.9234
MEM 153.945312 1654972722.0345
MEM 154.574219 1654972722.1504
MEM 156.156250 1654972722.2544
MEM 156.160156 1654972722.3655
MEM 156.160156 1654972722.4765
MEM 156.160156 1654972722.5875
MEM 156.160156 1654972722.6986
MEM 156.160156 1654972722.8105
MEM 156.160156 1654972722.9216
MEM 156.160156 1654972723.0315
MEM 156.160156 1654972723.1425
MEM 156.160156 1654972723.2536
MEM 156.160156 1654972723.3635
MEM 156.160156 1654972723.4745
MEM 156.160156 1654972723.5856
MEM 156.160156 1654972723.6945
MEM 156.160156 1654972723.8065
MEM 156.160156 1654972723.9176
MEM 156.160156 1654972724.0295
MEM 156.601562 1654972724.1395
MEM 156.601562 1654972724.2495
MEM 156.601562 1654972724.3606
MEM 156.593750 1654972724.4696
MEM 156.691406 1654972724.5787
MEM 156.691406 1654972724.6887
MEM 149.117188 1654972724.7957
MEM 151.531250 1654972724.9047
MEM 151.531250 1654972725.0157
MEM 151.531250 1654972725.1267
MEM 151.531250 1654972725.2377
MEM 151.531250 1654972725.3457
MEM 151.531250 1654972725.4547
MEM 151.531250 1654972725.5627
MEM 151.531250 1654972725.6737
MEM 151.531250 1654972725.7857
MEM 151.531250 1654972725.8967
MEM 151.531250 1654972726.0077
MEM 151.531250 1654972726.1197
MEM 151.531250 1654972726.2297
MEM 151.531250 1654972726.3407
MEM 151.531250 1654972726.4497
MEM 151.531250 1654972726.5617
MEM 151.812500 1654972726.6717
MEM 151.812500 1654972726.7827
MEM 151.812500 1654972726.8947
MEM 151.812500 1654972727.0057
MEM 151.863281 1654972727.1157
MEM 151.921875 1654972727.2261
MEM 151.941406 1654972727.3382
MEM 154.460938 1654972727.4472
MEM 154.460938 1654972727.5581
MEM 154.460938 1654972727.6691
MEM 154.460938 1654972727.7802
MEM 154.460938 1654972727.8901
MEM 154.460938 1654972728.0012
MEM 154.460938 1654972728.1112
MEM 154.460938 1654972728.2221
MEM 154.460938 1654972728.3331
MEM 154.460938 1654972728.4452
MEM 154.460938 1654972728.5572
MEM 154.460938 1654972728.6681
MEM 154.460938 1654972728.7792
MEM 155.996094 1654972728.8892
MEM 152.875000 1654972729.0002
MEM 152.875000 1654972729.1102
MEM 152.875000 1654972729.2211
MEM 152.875000 1654972729.3322
MEM 152.875000 1654972729.4441
MEM 152.875000 1654972729.5552
MEM 152.875000 1654972729.6661
MEM 152.875000 1654972729.7782
MEM 152.875000 1654972729.8892
MEM 152.875000 1654972729.9992
MEM 152.875000 1654972730.1082
MEM 152.875000 1654972730.2192
MEM 154.578125 1654972730.3292
MEM 154.863281 1654972730.4417
MEM 155.863281 1654972730.5497
MEM 155.863281 1654972730.6618
MEM 155.863281 1654972730.7718
MEM 155.863281 1654972730.8837
MEM 155.863281 1654972730.9947
MEM 155.863281 1654972731.1068
MEM 155.863281 1654972731.2178
MEM 155.863281 1654972731.3288
MEM 155.863281 1654972731.4387
MEM 155.863281 1654972731.5497
MEM 155.863281 1654972731.6608
MEM 155.863281 1654972731.7718
MEM 155.863281 1654972731.8817
MEM 155.863281 1654972731.9938
MEM 155.863281 1654972732.1038
MEM 155.863281 1654972732.2138
MEM 155.863281 1654972732.3257
MEM 155.863281 1654972732.4357
MEM 158.457031 1654972732.5458
MEM 158.457031 1654972732.6578
MEM 158.457031 1654972732.7678
MEM 158.535156 1654972732.8788
MEM 159.320312 1654972732.9901
MEM 165.972656 1654972733.1021
MEM 159.820312 1654972733.2141
MEM 162.652344 1654972733.3252
MEM 162.652344 1654972733.4371
MEM 162.652344 1654972733.5471
MEM 162.652344 1654972733.6581
MEM 162.652344 1654972733.7702
MEM 162.652344 1654972733.8802
MEM 162.652344 1654972733.9921
MEM 162.652344 1654972734.1041
MEM 162.652344 1654972734.2152
MEM 162.652344 1654972734.3252
MEM 162.652344 1654972734.4361
MEM 162.652344 1654972734.5472
MEM 162.652344 1654972734.6572
MEM 163.019531 1654972734.7682
MEM 163.105469 1654972734.8802
MEM 163.105469 1654972734.9911
MEM 163.105469 1654972735.1011
MEM 163.105469 1654972735.2101
MEM 163.105469 1654972735.3221
MEM 163.105469 1654972735.4321
MEM 163.425781 1654972735.5441
MEM 163.523438 1654972735.6548
MEM 163.828125 1654972735.7658
MEM 164.078125 1654972735.8778
MEM 164.078125 1654972735.9888
MEM 164.078125 1654972736.0978
MEM 164.078125 1654972736.2088
MEM 164.078125 1654972736.3208
MEM 164.078125 1654972736.4318
MEM 164.078125 1654972736.5418
MEM 164.078125 1654972736.6528
MEM 164.078125 1654972736.7638
MEM 164.078125 1654972736.8758
MEM 164.078125 1654972736.9868
MEM 164.078125 1654972737.0968
MEM 164.078125 1654972737.2088
MEM 164.367188 1654972737.3188
MEM 164.367188 1654972737.4298
MEM 164.367188 1654972737.5398
MEM 164.367188 1654972737.6508
MEM 164.367188 1654972737.7628
MEM 162.964844 1654972737.8741
MEM 152.109375 1654972737.9850
MEM 152.425781 1654972738.0960
MEM 154.394531 1654972738.2060
MEM 154.394531 1654972738.3160
MEM 154.394531 1654972738.4265
MEM 154.394531 1654972738.5381
MEM 154.394531 1654972738.6481
MEM 154.394531 1654972738.7601
MEM 154.394531 1654972738.8721
MEM 154.394531 1654972738.9811
MEM 154.394531 1654972739.0921
MEM 154.394531 1654972739.2031
MEM 154.394531 1654972739.3141
MEM 154.394531 1654972739.4251
MEM 154.394531 1654972739.5371
MEM 154.394531 1654972739.6461
MEM 154.394531 1654972739.7571
MEM 154.394531 1654972739.8681
MEM 154.394531 1654972739.9801
MEM 154.394531 1654972740.0901
MEM 154.394531 1654972740.2001
MEM 154.742188 1654972740.3121
MEM 154.746094 1654972740.4221
MEM 154.746094 1654972740.5321
MEM 154.746094 1654972740.6441
MEM 154.746094 1654972740.7551
MEM 155.117188 1654972740.8663
MEM 155.117188 1654972740.9763
MEM 155.117188 1654972741.0873
MEM 155.117188 1654972741.1983
MEM 155.117188 1654972741.3093
MEM 155.117188 1654972741.4183
MEM 155.117188 1654972741.5303
MEM 155.117188 1654972741.6423
MEM 155.117188 1654972741.7543
MEM 155.117188 1654972741.8643
MEM 155.117188 1654972741.9763
MEM 155.117188 1654972742.0873
MEM 155.117188 1654972742.1973
MEM 155.117188 1654972742.3083
MEM 155.117188 1654972742.4203
MEM 155.117188 1654972742.5283
MEM 155.117188 1654972742.6403
MEM 155.117188 1654972742.7513
MEM 155.117188 1654972742.8623
MEM 155.117188 1654972742.9743
MEM 155.117188 1654972743.0843
MEM 155.117188 1654972743.1953
MEM 155.117188 1654972743.3053
MEM 155.117188 1654972743.4163
MEM 155.117188 1654972743.5273
MEM 155.117188 1654972743.6373
MEM 155.117188 1654972743.7483
MEM 155.117188 1654972743.8593
MEM 155.117188 1654972743.9703
MEM 155.117188 1654972744.0793
MEM 155.117188 1654972744.1903
MEM 155.117188 1654972744.3023
MEM 155.117188 1654972744.4143
MEM 155.117188 1654972744.5253
MEM 155.117188 1654972744.6363
MEM 155.117188 1654972744.7483
MEM 155.117188 1654972744.8583
MEM 153.109375 1654972744.9703
MEM 154.933594 1654972745.0803
MEM 155.433594 1654972745.1913
MEM 155.433594 1654972745.3023
MEM 155.433594 1654972745.4133
MEM 155.433594 1654972745.5243
MEM 155.433594 1654972745.6353
MEM 155.433594 1654972745.7463
MEM 155.433594 1654972745.8573
MEM 155.433594 1654972745.9673
MEM 155.433594 1654972746.0793
MEM 155.433594 1654972746.1893
MEM 155.433594 1654972746.3003
MEM 155.433594 1654972746.4113
MEM 155.433594 1654972746.5223
MEM 155.433594 1654972746.6343
MEM 155.433594 1654972746.7453
MEM 155.433594 1654972746.8553
MEM 155.433594 1654972746.9663
MEM 155.433594 1654972747.0763
MEM 155.433594 1654972747.1873
MEM 155.433594 1654972747.2983
MEM 155.433594 1654972747.4083
MEM 155.433594 1654972747.5193
MEM 155.433594 1654972747.6293
MEM 155.433594 1654972747.7413
MEM 155.433594 1654972747.8523
MEM 155.433594 1654972747.9633
MEM 155.433594 1654972748.0743
MEM 155.433594 1654972748.1863
MEM 155.433594 1654972748.2973
MEM 155.433594 1654972748.4083
MEM 155.433594 1654972748.5183
MEM 155.433594 1654972748.6293
MEM 155.433594 1654972748.7403
MEM 155.433594 1654972748.8513
MEM 155.433594 1654972748.9603
MEM 155.433594 1654972749.0723
MEM 155.433594 1654972749.1813
MEM 155.433594 1654972749.2933
MEM 155.433594 1654972749.4043
