CMDLINE C:\Users\Aeder\AppData\Local\Programs\Python\Python310\python.exe Run_test.py
MEM 264.851562 1654973757.8188
MEM 264.824219 1654973757.9298
MEM 264.886719 1654973758.0408
MEM 264.886719 1654973758.1528
MEM 264.894531 1654973758.2638
MEM 264.906250 1654973758.3738
MEM 264.898438 1654973758.4838
MEM 266.816406 1654973758.5948
MEM 264.906250 1654973758.7033
MEM 264.906250 1654973758.8143
MEM 264.914062 1654973758.9253
MEM 264.902344 1654973759.0372
MEM 266.812500 1654973759.1472
MEM 264.902344 1654973759.2592
MEM 264.902344 1654973759.3703
MEM 264.910156 1654973759.4813
MEM 264.925781 1654973759.5933
MEM 264.925781 1654973759.7033
MEM 262.636719 1654973759.8133
MEM 262.691406 1654973759.9242
MEM 264.070312 1654973760.0352
MEM 265.312500 1654973760.1462
MEM 221.902344 1654973760.2565
MEM 231.855469 1654973760.3669
MEM 230.386719 1654973760.4779
MEM 227.179688 1654973760.5889
MEM 229.679688 1654973760.6999
MEM 229.683594 1654973760.8099
MEM 232.269531 1654973760.9209
MEM 232.425781 1654973761.0309
MEM 232.445312 1654973761.1429
MEM 233.773438 1654973761.2539
MEM 234.363281 1654973761.3619
MEM 245.332031 1654973761.4709
MEM 250.640625 1654973761.5819
MEM 260.996094 1654973761.6929
MEM 273.832031 1654973761.8029
MEM 273.832031 1654973761.9119
MEM 273.835938 1654973762.0229
MEM 274.203125 1654973762.1369
MEM 276.203125 1654973762.2459
MEM 274.300781 1654973762.3559
MEM 274.316406 1654973762.4679
MEM 274.320312 1654973762.5786
MEM 274.320312 1654973762.6896
MEM 274.351562 1654973762.8006
MEM 276.312500 1654973762.9106
MEM 274.402344 1654973763.0206
MEM 274.402344 1654973763.1316
MEM 274.402344 1654973763.2406
MEM 274.402344 1654973763.3496
MEM 274.386719 1654973763.4606
MEM 274.386719 1654973763.5706
MEM 274.386719 1654973763.6806
MEM 274.386719 1654973763.7916
MEM 274.386719 1654973763.9026
MEM 274.386719 1654973764.0126
MEM 275.742188 1654973764.1236
MEM 274.394531 1654973764.2336
MEM 274.394531 1654973764.3426
MEM 274.394531 1654973764.4516
MEM 274.394531 1654973764.5606
MEM 274.425781 1654973764.6696
MEM 272.140625 1654973764.7806
MEM 272.199219 1654973764.8906
MEM 275.882812 1654973765.0006
MEM 272.246094 1654973765.1236
MEM 224.101562 1654973765.2456
MEM 187.011719 1654973765.3586
MEM 188.136719 1654973765.4666
MEM 184.500000 1654973765.5786
MEM 187.000000 1654973765.6866
MEM 187.015625 1654973765.7956
MEM 188.898438 1654973765.9486
MEM 192.187500 1654973766.0916
MEM 195.210938 1654973766.2146
MEM 199.394531 1654973766.3256
MEM 203.367188 1654973766.4426
MEM 207.808594 1654973766.5556
MEM 212.597656 1654973766.6656
MEM 219.082031 1654973766.7756
MEM 225.429688 1654973766.8866
MEM 247.847656 1654973766.9966
MEM 256.566406 1654973767.1076
MEM 272.726562 1654973767.2186
MEM 273.550781 1654973767.3286
MEM 273.550781 1654973767.4376
MEM 274.332031 1654973767.5466
MEM 274.410156 1654973767.6556
MEM 276.597656 1654973767.7676
MEM 274.796875 1654973767.8786
MEM 274.863281 1654973767.9876
MEM 274.863281 1654973768.0986
MEM 274.867188 1654973768.2096
MEM 275.023438 1654973768.3206
MEM 275.023438 1654973768.4326
MEM 275.023438 1654973768.5436
MEM 275.023438 1654973768.6546
MEM 275.023438 1654973768.7656
MEM 275.023438 1654973768.8756
MEM 275.023438 1654973768.9866
MEM 275.023438 1654973769.0976
MEM 275.023438 1654973769.2076
MEM 275.023438 1654973769.3196
MEM 275.023438 1654973769.4286
MEM 272.804688 1654973769.5396
MEM 272.832031 1654973769.6496
MEM 269.992188 1654973769.7616
MEM 226.402344 1654973769.8726
MEM 222.828125 1654973769.9836
MEM 225.789062 1654973770.0946
MEM 225.328125 1654973770.2056
MEM 225.433594 1654973770.3156
MEM 228.050781 1654973770.4256
MEM 228.046875 1654973770.5366
MEM 228.054688 1654973770.6476
MEM 229.328125 1654973770.7576
MEM 230.757812 1654973770.8666
MEM 241.269531 1654973770.9786
MEM 251.160156 1654973771.0896
MEM 258.703125 1654973771.2016
MEM 269.863281 1654973771.3116
MEM 275.746094 1654973771.4226
MEM 275.750000 1654973771.5336
MEM 276.414062 1654973771.6436
MEM 276.441406 1654973771.7516
MEM 278.433594 1654973771.8596
MEM 276.703125 1654973771.9696
MEM 276.753906 1654973772.0786
MEM 276.781250 1654973772.1846
MEM 276.781250 1654973772.2946
MEM 276.781250 1654973772.4046
MEM 276.843750 1654973772.5156
MEM 278.894531 1654973772.6253
MEM 277.007812 1654973772.7373
MEM 277.011719 1654973772.8463
MEM 277.011719 1654973772.9563
MEM 277.011719 1654973773.0653
MEM 278.925781 1654973773.1753
MEM 277.015625 1654973773.2813
MEM 277.015625 1654973773.3903
MEM 277.015625 1654973773.4993
MEM 277.015625 1654973773.6073
MEM 277.015625 1654973773.7183
MEM 278.933594 1654973773.8283
MEM 277.023438 1654973773.9393
MEM 277.023438 1654973774.0483
MEM 277.023438 1654973774.1603
MEM 277.023438 1654973774.2713
MEM 274.742188 1654973774.3823
MEM 274.753906 1654973774.4933
MEM 272.097656 1654973774.6043
MEM 232.753906 1654973774.7153
MEM 235.304688 1654973774.8273
MEM 238.562500 1654973774.9373
MEM 233.578125 1654973775.0473
MEM 236.078125 1654973775.1573
MEM 236.996094 1654973775.2803
MEM 239.531250 1654973775.3913
MEM 239.523438 1654973775.5023
MEM 240.839844 1654973775.6123
MEM 242.058594 1654973775.7233
MEM 242.906250 1654973775.8343
MEM 255.957031 1654973775.9443
MEM 267.273438 1654973776.0543
MEM 280.679688 1654973776.1663
MEM 280.679688 1654973776.2773
MEM 280.722656 1654973776.3883
MEM 282.890625 1654973776.4993
MEM 282.933594 1654973776.6103
MEM 284.921875 1654973776.7213
MEM 283.011719 1654973776.8313
MEM 283.085938 1654973776.9433
MEM 283.132812 1654973777.0533
MEM 283.179688 1654973777.1653
MEM 283.179688 1654973777.2753
MEM 283.183594 1654973777.3863
MEM 283.183594 1654973777.4983
MEM 283.246094 1654973777.6093
MEM 283.214844 1654973777.7203
MEM 283.222656 1654973777.8303
MEM 283.230469 1654973777.9413
MEM 283.230469 1654973778.0533
MEM 283.230469 1654973778.1643
MEM 283.230469 1654973778.2753
MEM 285.140625 1654973778.3843
MEM 283.246094 1654973778.4953
MEM 283.273438 1654973778.6043
MEM 283.277344 1654973778.7163
MEM 283.281250 1654973778.8273
MEM 283.281250 1654973778.9363
MEM 281.000000 1654973779.0463
MEM 281.050781 1654973779.1553
MEM 283.613281 1654973779.2663
MEM 272.437500 1654973779.3773
MEM 245.468750 1654973779.4893
MEM 247.992188 1654973779.6003
MEM 241.289062 1654973779.7113
MEM 243.789062 1654973779.8233
MEM 243.789062 1654973779.9353
MEM 246.382812 1654973780.0465
MEM 246.433594 1654973780.1554
MEM 246.472656 1654973780.2684
MEM 247.722656 1654973780.3744
MEM 249.000000 1654973780.4834
MEM 248.382812 1654973780.5934
MEM 253.386719 1654973780.7014
MEM 256.339844 1654973780.8084
MEM 263.894531 1654973780.9194
MEM 279.925781 1654973781.0354
MEM 280.750000 1654973781.1484
MEM 280.750000 1654973781.2914
MEM 280.750000 1654973781.4184
MEM 280.750000 1654973781.5284
MEM 280.750000 1654973781.6364
MEM 280.750000 1654973781.7504
MEM 281.496094 1654973781.8564
MEM 281.515625 1654973781.9664
MEM 281.539062 1654973782.0744
MEM 283.539062 1654973782.1854
MEM 281.628906 1654973782.2934
MEM 281.695312 1654973782.4034
MEM 281.703125 1654973782.5114
MEM 281.703125 1654973782.6211
MEM 281.726562 1654973782.7311
MEM 281.734375 1654973782.8411
MEM 283.660156 1654973782.9531
MEM 281.750000 1654973783.0631
MEM 281.761719 1654973783.1731
MEM 281.761719 1654973783.2841
MEM 281.761719 1654973783.3961
MEM 281.761719 1654973783.5291
MEM 281.761719 1654973783.6341
MEM 281.761719 1654973783.7441
MEM 281.761719 1654973783.8551
MEM 281.761719 1654973783.9671
MEM 281.761719 1654973784.0771
MEM 281.761719 1654973784.2171
MEM 281.761719 1654973784.3371
MEM 281.761719 1654973784.4441
MEM 281.773438 1654973784.5521
MEM 281.773438 1654973784.6621
MEM 281.796875 1654973784.7731
MEM 281.796875 1654973784.8841
MEM 281.796875 1654973784.9951
MEM 281.796875 1654973785.1071
MEM 279.539062 1654973785.2171
MEM 279.593750 1654973785.3271
MEM 276.566406 1654973785.4371
MEM 245.339844 1654973785.5481
MEM 245.378906 1654973785.6591
MEM 240.726562 1654973785.7701
MEM 243.226562 1654973785.8811
MEM 243.324219 1654973785.9911
MEM 245.855469 1654973786.1081
MEM 245.871094 1654973786.2151
MEM 245.878906 1654973786.3251
MEM 247.097656 1654973786.4351
MEM 247.722656 1654973786.5461
MEM 254.175781 1654973786.6561
MEM 264.636719 1654973786.7661
MEM 276.359375 1654973786.8771
MEM 281.710938 1654973786.9891
MEM 281.710938 1654973787.1001
MEM 282.062500 1654973787.2121
MEM 284.078125 1654973787.3221
MEM 282.187500 1654973787.4331
MEM 282.218750 1654973787.5441
MEM 282.218750 1654973787.6541
MEM 282.218750 1654973787.7651
MEM 282.222656 1654973787.8751
MEM 284.164062 1654973787.9851
MEM 282.261719 1654973788.0961
MEM 282.269531 1654973788.2071
MEM 282.269531 1654973788.3181
MEM 282.269531 1654973788.4301
MEM 284.187500 1654973788.5411
MEM 282.277344 1654973788.6521
MEM 282.277344 1654973788.7631
MEM 282.277344 1654973788.8741
MEM 282.277344 1654973788.9841
MEM 282.277344 1654973789.0951
MEM 282.277344 1654973789.2061
MEM 280.046875 1654973789.3171
MEM 280.113281 1654973789.4281
MEM 278.281250 1654973789.5391
MEM 241.386719 1654973789.6501
MEM 238.906250 1654973789.7611
MEM 237.914062 1654973789.8721
MEM 240.414062 1654973789.9821
MEM 240.414062 1654973790.0911
MEM 243.078125 1654973790.2001
MEM 243.085938 1654973790.3111
MEM 243.085938 1654973790.4221
MEM 244.351562 1654973790.5341
MEM 244.953125 1654973790.6451
MEM 255.019531 1654973790.7561
MEM 263.425781 1654973790.8671
MEM 279.300781 1654973790.9751
MEM 280.265625 1654973791.0871
MEM 280.265625 1654973791.1981
MEM 280.433594 1654973791.3091
MEM 282.804688 1654973791.4191
MEM 280.902344 1654973791.5281
MEM 280.906250 1654973791.6381
MEM 280.906250 1654973791.7491
MEM 280.906250 1654973791.8591
MEM 280.914062 1654973791.9691
MEM 282.828125 1654973792.0811
MEM 280.917969 1654973792.1891
MEM 280.937500 1654973792.2991
MEM 280.937500 1654973792.4101
MEM 280.937500 1654973792.5201
MEM 282.878906 1654973792.6314
MEM 280.968750 1654973792.7414
MEM 280.968750 1654973792.8534
MEM 280.968750 1654973792.9644
MEM 280.968750 1654973793.0754
MEM 281.000000 1654973793.1864
MEM 281.000000 1654973793.2984
MEM 281.000000 1654973793.4054
MEM 281.000000 1654973793.5154
MEM 281.000000 1654973793.6254
MEM 281.000000 1654973793.7374
MEM 278.828125 1654973793.8474
MEM 278.832031 1654973793.9574
MEM 276.812500 1654973794.0684
MEM 243.789062 1654973794.1784
MEM 246.328125 1654973794.2874
MEM 247.316406 1654973794.3974
MEM 242.593750 1654973794.5064
MEM 241.191406 1654973794.6164
MEM 243.722656 1654973794.7274
MEM 243.750000 1654973794.8384
MEM 244.980469 1654973794.9494
MEM 245.535156 1654973795.0614
MEM 254.601562 1654973795.1724
MEM 258.101562 1654973795.2834
MEM 273.125000 1654973795.3944
MEM 282.531250 1654973795.5044
MEM 282.531250 1654973795.6154
MEM 282.531250 1654973795.7254
MEM 283.660156 1654973795.8374
MEM 283.660156 1654973795.9484
MEM 285.660156 1654973796.0594
MEM 283.761719 1654973796.1694
MEM 283.871094 1654973796.2804
MEM 283.875000 1654973796.3904
MEM 283.875000 1654973796.5024
MEM 283.941406 1654973796.6084
MEM 285.863281 1654973796.7194
MEM 283.953125 1654973796.8294
MEM 284.003906 1654973796.9374
MEM 284.003906 1654973797.0474
MEM 284.003906 1654973797.1564
MEM 284.007812 1654973797.2674
MEM 285.917969 1654973797.3784
MEM 284.007812 1654973797.4894
MEM 284.007812 1654973797.6004
MEM 284.007812 1654973797.7124
MEM 284.007812 1654973797.8234
MEM 284.007812 1654973797.9344
MEM 284.007812 1654973798.0454
MEM 284.011719 1654973798.1554
MEM 284.011719 1654973798.2654
MEM 284.011719 1654973798.3734
MEM 284.011719 1654973798.4844
MEM 285.921875 1654973798.5944
MEM 284.011719 1654973798.7044
MEM 284.011719 1654973798.8164
MEM 284.011719 1654973798.9274
MEM 284.011719 1654973799.0384
MEM 284.011719 1654973799.1504
MEM 281.730469 1654973799.2604
MEM 281.746094 1654973799.3694
MEM 267.324219 1654973799.4814
MEM 193.527344 1654973799.5924
MEM 196.781250 1654973799.7014
MEM 191.523438 1654973799.8134
MEM 194.023438 1654973799.9224
MEM 199.343750 1654973800.0397
MEM 202.113281 1654973800.1417
MEM 209.890625 1654973800.2517
MEM 219.515625 1654973800.3637
MEM 228.511719 1654973800.4737
MEM 238.312500 1654973800.5857
MEM 255.707031 1654973800.6977
MEM 267.292969 1654973800.8077
MEM 280.132812 1654973800.9187
MEM 280.148438 1654973801.0287
MEM 280.195312 1654973801.1387
MEM 280.960938 1654973801.2497
MEM 282.136719 1654973801.3607
MEM 281.117188 1654973801.4707
MEM 281.132812 1654973801.5787
MEM 281.117188 1654973801.6887
MEM 281.148438 1654973801.7987
MEM 283.097656 1654973801.9057
MEM 281.187500 1654973802.0167
MEM 281.187500 1654973802.1247
MEM 281.187500 1654973802.2347
MEM 281.187500 1654973802.3437
MEM 283.097656 1654973802.4547
MEM 281.187500 1654973802.5654
MEM 281.187500 1654973802.6755
MEM 281.187500 1654973802.7834
MEM 281.281250 1654973802.8934
MEM 283.207031 1654973803.0044
MEM 281.296875 1654973803.1154
MEM 281.296875 1654973803.2254
MEM 281.296875 1654973803.3374
MEM 281.300781 1654973803.4485
MEM 279.156250 1654973803.5595
MEM 279.167969 1654973803.6705
MEM 276.273438 1654973803.7804
MEM 246.417969 1654973803.8915
MEM 249.011719 1654973804.0025
MEM 244.003906 1654973804.1134
MEM 246.503906 1654973804.2254
MEM 246.503906 1654973804.3344
MEM 245.503906 1654973804.4444
MEM 248.261719 1654973804.5534
MEM 248.242188 1654973804.6625
MEM 248.300781 1654973804.7735
MEM 248.378906 1654973804.8855
MEM 249.726562 1654973804.9965
MEM 252.062500 1654973805.1075
MEM 255.230469 1654973805.2185
MEM 267.894531 1654973805.3244
MEM 281.144531 1654973805.4354
MEM 283.914062 1654973805.5455
MEM 302.296875 1654973805.6554
MEM 308.164062 1654973805.7654
MEM 308.164062 1654973805.8744
MEM 308.164062 1654973805.9864
MEM 308.164062 1654973806.0964
MEM 308.164062 1654973806.2054
MEM 308.164062 1654973806.3174
MEM 308.167969 1654973806.4284
MEM 312.996094 1654973806.5384
MEM 313.015625 1654973806.6494
MEM 313.015625 1654973806.7615
MEM 313.015625 1654973806.8735
MEM 313.031250 1654973806.9844
MEM 313.031250 1654973807.0954
MEM 315.035156 1654973807.2054
MEM 315.035156 1654973807.3164
MEM 315.035156 1654973807.4254
MEM 312.164062 1654973807.5374
MEM 312.234375 1654973807.6494
MEM 312.406250 1654973807.7594
MEM 312.429688 1654973807.8704
MEM 312.429688 1654973807.9814
MEM 312.437500 1654973808.0914
MEM 312.437500 1654973808.2044
MEM 312.437500 1654973808.3134
MEM 310.191406 1654973808.4234
MEM 317.679688 1654973808.5314
MEM 310.226562 1654973808.6414
MEM 264.136719 1654973808.7495
MEM 264.257812 1654973808.8591
MEM 256.042969 1654973808.9721
MEM 258.550781 1654973809.0781
MEM 261.050781 1654973809.1881
MEM 261.050781 1654973809.2991
MEM 261.050781 1654973809.4091
MEM 261.101562 1654973809.5201
MEM 263.679688 1654973809.6301
MEM 263.703125 1654973809.7411
MEM 263.722656 1654973809.8531
MEM 263.742188 1654973809.9641
MEM 264.996094 1654973810.0751
MEM 266.828125 1654973810.1871
MEM 266.914062 1654973810.2991
MEM 275.410156 1654973810.4101
MEM 286.343750 1654973810.5201
MEM 296.332031 1654973810.6311
MEM 312.472656 1654973810.7421
MEM 313.371094 1654973810.8521
MEM 313.371094 1654973810.9631
MEM 313.371094 1654973811.0741
MEM 313.371094 1654973811.1851
MEM 313.375000 1654973811.2971
MEM 319.253906 1654973811.4071
MEM 319.253906 1654973811.5161
MEM 319.253906 1654973811.6281
MEM 319.253906 1654973811.7381
MEM 319.292969 1654973811.8501
MEM 319.332031 1654973811.9611
MEM 319.335938 1654973812.0721
MEM 321.339844 1654973812.1831
MEM 321.339844 1654973812.2951
MEM 321.339844 1654973812.4051
MEM 318.386719 1654973812.5161
MEM 318.425781 1654973812.6259
MEM 318.355469 1654973812.7365
MEM 318.382812 1654973812.8475
MEM 318.382812 1654973812.9575
MEM 318.382812 1654973813.0695
MEM 318.386719 1654973813.1806
MEM 316.203125 1654973813.2907
MEM 316.261719 1654973813.4017
MEM 314.691406 1654973813.5127
MEM 273.730469 1654973813.6235
MEM 271.265625 1654973813.7325
MEM 260.574219 1654973813.8445
MEM 260.574219 1654973813.9555
MEM 263.074219 1654973814.0655
MEM 263.074219 1654973814.1755
MEM 263.074219 1654973814.2875
MEM 268.484375 1654973814.3975
MEM 268.464844 1654973814.5075
MEM 268.500000 1654973814.6185
MEM 268.519531 1654973814.7295
MEM 269.804688 1654973814.8415
MEM 269.804688 1654973814.9515
MEM 271.085938 1654973815.0625
MEM 271.488281 1654973815.1725
MEM 270.562500 1654973815.2835
MEM 274.277344 1654973815.3945
MEM 281.812500 1654973815.5055
MEM 297.714844 1654973815.6175
MEM 308.398438 1654973815.7275
MEM 308.398438 1654973815.8385
MEM 308.398438 1654973815.9495
MEM 308.398438 1654973816.0595
MEM 308.398438 1654973816.1705
MEM 308.398438 1654973816.2815
MEM 308.460938 1654973816.3925
MEM 314.093750 1654973816.5005
MEM 314.332031 1654973816.6095
MEM 314.332031 1654973816.7205
MEM 314.375000 1654973816.8325
MEM 314.378906 1654973816.9435
MEM 312.968750 1654973817.0545
MEM 314.968750 1654973817.1655
MEM 314.968750 1654973817.2755
MEM 312.042969 1654973817.3865
MEM 312.089844 1654973817.4965
MEM 312.066406 1654973817.6075
MEM 312.089844 1654973817.7185
MEM 312.089844 1654973817.8295
MEM 312.093750 1654973817.9385
MEM 312.089844 1654973818.0495
MEM 309.820312 1654973818.1615
MEM 310.128906 1654973818.2715
MEM 321.066406 1654973818.3835
MEM 306.410156 1654973818.4945
MEM 273.398438 1654973818.6055
MEM 282.296875 1654973818.7165
MEM 273.777344 1654973818.8265
MEM 276.871094 1654973818.9365
MEM 276.871094 1654973819.0465
MEM 276.871094 1654973819.1565
MEM 276.945312 1654973819.2755
MEM 279.488281 1654973819.3905
MEM 279.578125 1654973819.5015
MEM 279.582031 1654973819.6115
MEM 279.613281 1654973819.7215
MEM 280.980469 1654973819.8325
MEM 282.648438 1654973819.9445
MEM 279.753906 1654973820.0545
MEM 282.484375 1654973820.1635
MEM 290.015625 1654973820.2735
MEM 304.394531 1654973820.3785
MEM 316.617188 1654973820.4875
MEM 316.621094 1654973820.5975
MEM 316.621094 1654973820.7095
MEM 316.621094 1654973820.8195
MEM 316.648438 1654973820.9295
MEM 319.476562 1654973821.0405
MEM 324.007812 1654973821.1515
MEM 324.007812 1654973821.2625
MEM 324.007812 1654973821.3735
MEM 324.023438 1654973821.4835
MEM 322.792969 1654973821.5945
MEM 324.843750 1654973821.7055
MEM 324.843750 1654973821.8145
MEM 324.843750 1654973821.9255
MEM 317.656250 1654973822.0355
MEM 317.632812 1654973822.1475
MEM 317.585938 1654973822.2575
MEM 317.585938 1654973822.3685
MEM 317.613281 1654973822.4805
MEM 317.613281 1654973822.5921
MEM 317.628906 1654973822.7042
MEM 317.632812 1654973822.8122
MEM 315.406250 1654973822.9222
MEM 315.406250 1654973823.0342
MEM 314.503906 1654973823.1442
MEM 283.011719 1654973823.2542
MEM 283.046875 1654973823.3652
MEM 277.546875 1654973823.4762
MEM 280.046875 1654973823.5853
MEM 280.046875 1654973823.6968
MEM 279.058594 1654973823.8069
MEM 281.660156 1654973823.9189
MEM 281.695312 1654973824.0298
MEM 281.726562 1654973824.1389
MEM 281.769531 1654973824.2500
MEM 283.078125 1654973824.3608
MEM 284.859375 1654973824.4689
MEM 281.984375 1654973824.5779
MEM 281.863281 1654973824.6858
MEM 288.714844 1654973824.7969
MEM 299.019531 1654973824.9058
MEM 313.964844 1654973825.0168
MEM 314.867188 1654973825.1279
MEM 314.867188 1654973825.2388
MEM 314.867188 1654973825.3488
MEM 314.867188 1654973825.4588
MEM 314.867188 1654973825.5698
MEM 315.343750 1654973825.6818
MEM 321.945312 1654973825.7918
MEM 321.949219 1654973825.9028
MEM 321.949219 1654973826.0128
MEM 321.953125 1654973826.1228
MEM 322.015625 1654973826.2348
MEM 322.031250 1654973826.3450
MEM 323.953125 1654973826.4560
MEM 323.953125 1654973826.5670
MEM 320.019531 1654973826.6780
MEM 320.000000 1654973826.7890
MEM 319.976562 1654973826.8980
MEM 320.007812 1654973827.0100
MEM 320.007812 1654973827.1209
MEM 320.011719 1654973827.2319
MEM 320.058594 1654973827.3420
MEM 317.773438 1654973827.4510
MEM 317.773438 1654973827.5619
MEM 326.476562 1654973827.6709
MEM 313.703125 1654973827.7809
MEM 286.949219 1654973827.8899
MEM 286.988281 1654973827.9979
MEM 265.414062 1654973828.1079
MEM 267.921875 1654973828.2159
MEM 270.421875 1654973828.3229
MEM 270.421875 1654973828.4348
MEM 270.421875 1654973828.5439
MEM 273.015625 1654973828.6559
MEM 273.054688 1654973828.7659
MEM 273.066406 1654973828.8729
MEM 273.136719 1654973828.9839
MEM 274.398438 1654973829.0949
MEM 276.042969 1654973829.2059
MEM 275.523438 1654973829.3159
MEM 275.515625 1654973829.4279
MEM 284.359375 1654973829.5379
MEM 295.589844 1654973829.6499
MEM 304.062500 1654973829.7599
MEM 304.066406 1654973829.8719
MEM 306.085938 1654973829.9829
MEM 304.210938 1654973830.0939
MEM 304.214844 1654973830.2039
MEM 304.218750 1654973830.3159
MEM 304.218750 1654973830.4259
MEM 304.218750 1654973830.5369
MEM 302.007812 1654973830.6489
MEM 308.890625 1654973830.7609
MEM 297.941406 1654973830.8689
MEM 278.093750 1654973830.9789
MEM 283.890625 1654973831.0889
MEM 290.078125 1654973831.1998
MEM 286.707031 1654973831.3108
MEM 287.132812 1654973831.4218
MEM 287.210938 1654973831.5308
MEM 289.851562 1654973831.6559
MEM 289.847656 1654973831.7679
MEM 289.882812 1654973831.8789
MEM 289.878906 1654973831.9898
MEM 291.144531 1654973832.1018
MEM 292.390625 1654973832.2118
MEM 292.886719 1654973832.3238
MEM 289.835938 1654973832.4348
MEM 297.046875 1654973832.5448
MEM 304.683594 1654973832.6548
MEM 318.527344 1654973832.7658
MEM 318.527344 1654973832.8758
MEM 318.550781 1654973832.9868
MEM 317.613281 1654973833.0968
MEM 317.691406 1654973833.2048
MEM 317.691406 1654973833.3148
MEM 317.691406 1654973833.4258
MEM 317.691406 1654973833.5358
MEM 317.691406 1654973833.6468
MEM 315.457031 1654973833.7578
MEM 315.519531 1654973833.8698
MEM 312.812500 1654973833.9818
MEM 288.992188 1654973834.0918
MEM 291.535156 1654973834.2028
MEM 289.031250 1654973834.3138
MEM 280.496094 1654973834.4208
MEM 282.996094 1654973834.5318
MEM 282.996094 1654973834.6408
MEM 283.160156 1654973834.7528
MEM 285.675781 1654973834.8618
MEM 285.695312 1654973834.9728
MEM 285.695312 1654973835.0838
MEM 286.980469 1654973835.1948
MEM 288.226562 1654973835.3058
MEM 288.632812 1654973835.4178
MEM 285.652344 1654973835.5288
MEM 293.160156 1654973835.6388
MEM 302.207031 1654973835.7498
MEM 314.191406 1654973835.8568
MEM 314.191406 1654973835.9678
MEM 314.261719 1654973836.0798
MEM 313.242188 1654973836.1908
MEM 313.292969 1654973836.3008
MEM 313.292969 1654973836.4108
MEM 313.292969 1654973836.5218
MEM 313.292969 1654973836.6338
MEM 313.292969 1654973836.7448
MEM 311.039062 1654973836.8548
MEM 314.136719 1654973836.9658
MEM 303.691406 1654973837.0758
MEM 291.886719 1654973837.1866
MEM 291.890625 1654973837.2946
MEM 287.386719 1654973837.4056
MEM 289.886719 1654973837.5176
MEM 289.886719 1654973837.6276
MEM 292.585938 1654973837.7616
MEM 292.585938 1654973837.8626
MEM 292.566406 1654973837.9736
MEM 292.574219 1654973838.0846
MEM 293.804688 1654973838.1946
MEM 293.816406 1654973838.3056
MEM 295.464844 1654973838.4166
MEM 292.527344 1654973838.5256
MEM 299.347656 1654973838.6356
MEM 297.437500 1654973838.7446
MEM 310.691406 1654973838.8556
MEM 314.027344 1654973838.9646
MEM 314.027344 1654973839.0746
MEM 315.937500 1654973839.1866
MEM 314.039062 1654973839.2976
MEM 314.078125 1654973839.4076
MEM 314.078125 1654973839.5176
MEM 314.078125 1654973839.6296
MEM 314.132812 1654973839.7406
MEM 314.140625 1654973839.8516
MEM 311.863281 1654973839.9626
MEM 311.917969 1654973840.0736
MEM 308.437500 1654973840.1846
MEM 291.644531 1654973840.2947
MEM 291.718750 1654973840.4058
MEM 276.625000 1654973840.5177
MEM 276.625000 1654973840.6257
MEM 279.125000 1654973840.7367
MEM 279.125000 1654973840.8477
MEM 281.750000 1654973840.9557
MEM 281.722656 1654973841.0638
MEM 281.718750 1654973841.1738
MEM 281.726562 1654973841.2837
MEM 282.972656 1654973841.3927
MEM 284.632812 1654973841.5047
MEM 281.699219 1654973841.6157
MEM 281.628906 1654973841.7257
MEM 289.519531 1654973841.8378
MEM 301.730469 1654973841.9478
MEM 310.925781 1654973842.0578
MEM 310.925781 1654973842.1688
MEM 310.980469 1654973842.2787
MEM 311.062500 1654973842.3897
MEM 311.101562 1654973842.5007
MEM 311.105469 1654973842.6104
MEM 311.128906 1654973842.7204
MEM 311.128906 1654973842.8304
MEM 311.128906 1654973842.9414
MEM 308.843750 1654973843.0474
MEM 308.890625 1654973843.1554
MEM 311.875000 1654973843.2644
MEM 283.929688 1654973843.3744
MEM 283.949219 1654973843.4864
MEM 271.265625 1654973843.5954
MEM 273.765625 1654973843.7034
MEM 276.328125 1654973843.8454
MEM 276.312500 1654973843.9564
MEM 276.285156 1654973844.0654
MEM 276.222656 1654973844.1754
MEM 281.210938 1654973844.2864
MEM 281.203125 1654973844.3974
MEM 281.218750 1654973844.5064
MEM 281.222656 1654973844.6214
MEM 281.222656 1654973844.7284
MEM 281.222656 1654973844.8394
MEM 281.242188 1654973844.9504
MEM 283.152344 1654973845.0614
MEM 281.242188 1654973845.1714
MEM 281.242188 1654973845.2824
MEM 281.242188 1654973845.3924
MEM 281.242188 1654973845.5024
MEM 281.242188 1654973845.6134
MEM 281.242188 1654973845.7254
MEM 281.242188 1654973845.8344
MEM 281.242188 1654973845.9464
MEM 281.242188 1654973846.0574
MEM 283.152344 1654973846.1684
MEM 278.996094 1654973846.2784
MEM 279.000000 1654973846.3894
MEM 281.531250 1654973846.5004
MEM 264.640625 1654973846.6085
MEM 267.191406 1654973846.7182
MEM 244.683594 1654973846.8262
MEM 247.277344 1654973846.9372
MEM 248.500000 1654973847.0482
MEM 247.148438 1654973847.1582
MEM 252.097656 1654973847.2672
MEM 252.003906 1654973847.3782
MEM 252.007812 1654973847.4902
MEM 252.011719 1654973847.5992
MEM 252.011719 1654973847.7102
MEM 252.011719 1654973847.8212
MEM 253.925781 1654973847.9322
MEM 252.015625 1654973848.0422
MEM 252.015625 1654973848.1542
MEM 252.015625 1654973848.2642
MEM 252.015625 1654973848.3762
MEM 252.015625 1654973848.4872
MEM 249.750000 1654973848.5982
